feature 1,feature 2,feature 3,feature 4,feature 5,feature 6,id,name,artist
2.336257177395024,0.33929261903777774,-1.634349317747399,0.3060745650623664,-1.0313510163551938,-0.24941233985344977,2PuUFT13yCzUOZun94WOXv,Suite: Judy Blue Eyes - 2005 Remaster,"Crosby, Stills & Nash"
-0.9433049275948269,2.7337900037115044,-1.4613406085223466,2.717246723886046,2.4154799389836388,-2.4334733401259734,4SDGb2V6J2rEbxNujwNeMl,Wipe Out,The Surfaris
3.083890734609602,-1.892836570863281,-0.9896089322353729,1.5889772356450202,-2.6386380082505156,-1.7910406718133092,18GiV1BaXzPVYpp9rmOg0E,Blowin' in the Wind,Bob Dylan
-0.7350585081128684,-1.3509074455067631,-1.2280346920865417,0.532957042291973,-1.1014088683811936,-1.2041451424272442,2uXkW8uJcOIhlbUatEPLPs,Have Love Will Travel,The Sonics
-0.8364284171382619,-1.6021202468122933,-1.873417710227456,0.5838071549635568,-1.6583752543881065,-1.298129534612936,0wz1LjDb9ZNEYwOmDJ3Q4b,Surfin' U.S.A. - Remastered 2001,The Beach Boys
0.5744313945845549,-0.2129229164698249,-0.7049667338247702,0.6532685592339841,-0.19324626021893943,-1.1071444494920872,6iWaf45YIhj0YT8GFGxsw0,Summertime Blues,Blue Cheer
1.263713052799836,-0.0584870774343911,-1.323134666993679,-0.2424876436260076,0.8777449141992809,-1.8278741831663752,39CGrUZUozjtjgAASzzB56,The Sounds of Silence,Simon & Garfunkel
0.460148798845019,0.916902857393082,-1.9972712580553798,1.965107971350061,0.7512082031347136,-0.8834350499158519,2BGNomqCxEDcXyxf8bg27k,Eight Miles High,The Byrds
-0.5641277947240966,-1.812441985279008,-1.457205939860115,-0.06611217439051018,0.08368620272808255,-0.16863890609652643,7DD7eSuYSC5xk2ArU62esN,Help! - Remastered 2009,The Beatles
0.2640512788423836,2.0032002905502235,-2.233617649981421,2.20694550813105,-0.7345617669918807,0.6458800700958018,2g7gviEeJr6pyxO7G35EWQ,Paradise By the Dashboard Light,Meat Loaf
1.4413820493198222,1.0129266620478277,0.09772917510742364,0.6817522225209139,-0.3094895028821175,0.5685152713271776,2GAIycsMaDVtMtdvxzR2xI,Bohemian Rhapsody - Remastered 2011,Queen
1.2987820855560843,0.8312117630016636,-0.9198639973869877,1.4825359256327175,-1.0889265369872911,-0.21425748292936841,3FCto7hnn1shUyZL42YgfO,Piano Man,Billy Joel
-0.8761969006996608,0.7255891769538276,-1.7016676699314588,0.7256095548478655,-1.420922245933025,0.7789746080210523,6hTcuIQa0sxrrByu9wTD7s,Born to Run,Bruce Springsteen
-1.9614750896965996,-1.0586483989480968,-0.8674486771517745,0.13276307970241924,-1.4641290641994535,-0.3153812987940206,6KTv0Z8BmVqM7DPxbGzpVC,Rock And Roll All Nite,KISS
1.792237735801009,-0.2951108257085724,-0.8130170740558769,0.35497460799519415,-0.8739177680007784,0.9519647967808562,2QgWuCtBpNIpl5trmKCxRf,American Pie,Don McLean
0.26323703029930956,-0.08718232085707871,-1.7100055302496429,1.65244143383403,2.48162223772181,-0.12288239502270744,0WNGPpmWqzPnk0psUhJ3SX,All the Young Dudes,Mott The Hoople
5.098374781318463,-2.0939555661333236,0.7513065197363759,0.42277897969455863,-0.10139508355774954,-1.2813527537959066,7K6xMPtAjTuLPNlJMLf5bS,"Another Brick in the Wall, Pt. 1",Pink Floyd
1.035044080700811,0.20047448578334592,-1.431928953954891,0.9426072069288574,0.36094398694200447,0.7366979818169056,3qiyyUfYe7CRYLucrPmulD,Baba O'Riley,The Who
1.5441179661602802,-0.7929846123772805,-0.7141382908154719,0.3476231027376221,0.999444125149137,0.9297289915257954,7ccI9cStQbQdystvc6TvxD,We Are The Champions - Remastered 2011,Queen
0.49738196433553905,-0.2313019136566197,-1.3090324681015841,-0.037525679557419235,-0.46145965202597605,1.5719334941643406,1QEEqeFIZktqIpPI4jSVSF,More Than a Feeling,Boston
0.8993476345262457,0.3947124750478047,-1.8658743573667618,0.9023249766563645,0.21072009918960777,0.9373102103213382,2kkvB3RNRzwjFdGhaUA0tz,Layla,Derek & The Dominos
-1.549882092123897,-0.7751584196923283,-1.4341013896405097,-0.27507097648074996,-0.992909500260187,0.39418341125281625,07GvNcU1WdyZJq3XxP0kZa,Go Your Own Way - 2004 Remaster,Fleetwood Mac
-0.9630690240917742,-1.7540553281915987,0.5712360305814435,-0.7721975424321071,-0.4059249587517415,-0.34401791339671933,1b7LMtXCXGc2EwOIplI35z,Stuck In The Middle With You,Various Artists
-0.0962769410259061,-1.4240292879155179,-1.3777026050161703,0.4202740744893949,-0.9753647997312287,-0.4088631110708754,4yugZvBYaoREkJKtbG08Qr,Take It Easy - 2013 Remaster,Eagles
1.8286277334655883,-0.22136992883405296,0.5399326978940628,-0.4509611596014132,-0.2931806112056673,-0.22409952192349347,1r3kj1yMff7ilIsR7hpvUo,Maggie May - Remastered Version,Rod Stewart
0.21140357530658496,-0.31524104851298107,-1.779814037432517,-0.096162860661389,-1.2106776931168326,-1.1688110696468084,7bIQeY33PkduZRmR3h9BIY,Lola - Remastered,The Kinks
-0.2759427527639705,-1.0389095528904488,0.667970019159954,-0.6266455600851548,-0.37153235349465685,0.0005388323818882325,2ZMEdXxVSRfMshCDBMjt0o,All Right Now,Free
0.17590181658748255,-0.7831376337461896,-1.6165654528970075,-0.039011422393951396,-0.6594556963754638,0.5300194333366807,1H4idkmruFoJBg1DvUv2tY,Band On The Run - Remastered 2010,Wings
0.839574896112445,-1.1190042622221004,-1.0074211539125126,0.4291154286088023,-0.9874279351171794,0.4683074068310053,3gdewACMIVMEWVbyb8O9sY,"Rocket Man (I Think It's Going To Be A Long, Long Time)",Elton John
-1.0380470463785532,-1.640946703365606,-0.9295427811342798,-0.5780782935467318,-0.6309728425683632,-0.0269241897691937,4bEb3KE4mSKlTFjtWJQBqO,Don't Stop - 2004 Remaster,Fleetwood Mac
-1.0546496954157416,-1.2364984078328545,-1.1522846612279305,-0.43435687382649973,-0.34549002004724655,0.34618525024276786,72ahyckBJfTigJCFCviVN7,Don't Bring Me Down,Electric Light Orchestra
0.00706523507947464,-2.3385870542836242,-1.1408364248399194,-0.25280122211910305,-0.3418619171855424,-0.2587900730114918,7Ar4G7Ci11gpt6sfH9Cgz5,Listen to the Music,The Doobie Brothers
-0.21363921313878984,1.0583970952406263,-1.890864310120243,1.2941716022719139,-0.41887858323865046,0.7903874715972841,5QTxFnGygVM4jFQiBovmRo,(Don't Fear) The Reaper,Blue Öyster Cult
0.5293567661187613,-2.163450833693389,-1.0696526098897468,0.3256753195150265,0.8321831679242037,0.006574524885203168,1bp2IO61zbQrbWNmKKxg3f,The Joker,Steve Miller Band
-0.307050167677601,-0.13156041894418014,-1.460667417554195,0.06517807828437965,0.010255444558542437,-0.989363588606459,36gPq8WG7tDxrblyGVUCiT,Up Around The Bend,Creedence Clearwater Revival
0.20251382633838547,-1.3211861429555167,-1.4014867852576345,0.34414897876626,0.8303346708974884,0.4794520754654168,43DeSV93pJPT4lCZaWZ6b1,The Boys Are Back In Town,Thin Lizzy
0.5603376675847415,-0.7511492930823875,-1.1842876450507167,0.9051157156797038,0.0499668813814235,-0.16637260151698158,2EC9IJj7g0mN1Q5VrZkiYY,Rebel Rebel - 2016 Remaster,David Bowie
1.186875280613995,0.8977168185774133,-2.2066021985460793,0.08889165876800484,-0.7510026771777152,2.5856663600046716,5EWPGh7jbTNO2wakv8LjUI,Free Bird,Lynyrd Skynyrd
-0.6057492030922241,-0.884257884285847,-1.6242042453138148,1.0583068243115092,0.7902580446067953,-0.5058097081727996,7MRyJPksH3G2cXHN8UKYzP,American Girl,Tom Petty and the Heartbreakers
-0.5257142824052864,-0.42262587807248797,-1.259984190667598,0.4492777651298539,1.0390904632290554,0.8440277792402205,6XUHsYE38CEbYunT983O9G,Give A Little Bit,Supertramp
-0.2560834720299965,0.30247356786639534,-1.7130431160437993,1.1403599548946766,1.5632575274237086,-1.5695270338421137,0LoQuiekvzqx7n8flgEKzF,Get It On,T. Rex
0.30265733438058345,0.012229474091644064,-0.6007394356714615,-1.3358657746646492,-0.018364783015650615,-1.3444854701945137,4Ich2datyOWMWvdNjksBDT,You Ain't Seen Nothing Yet,Bachman-Turner Overdrive
-0.4771497399012784,-0.529795024258878,-1.8647565607578263,1.48594317810623,0.8547744655995294,-0.5971418537094529,5Wj1rJnCLpMHdLaxsFtJLs,Bennie And The Jets - Remastered 2014,Elton John
1.0069107280104679,1.4465382547681138,-1.2963661722022857,0.3679733451062651,-0.38741840651033793,-1.6415022745460996,2TEW9YkQDKRHUxCHbEn0Gk,Live And Let Die,Various Artists
-0.6016601853893361,-1.1092770311447773,-1.3433360322557533,-0.39086238278153124,-1.5382914312792129,0.1686894640709217,1HOMkjp0nHMaTnfAkslCQj,My Sharona,The Knack
1.5131640605231693,-1.7060076235992867,-0.7046507549072987,0.48677443913090496,-0.4130462254197636,-0.2579634612976932,0LrwgdLsFaWh9VXIjBRe8t,Changes - 2015 Remaster,David Bowie
-0.9469103304521603,2.3696090240575267,-2.243807715330886,0.9588642115294556,2.012820598718608,-1.665464874573129,4MZEZz8MqVgvIMXU6AVP22,Running on Empty,Jackson Browne
-0.3092089800736631,-0.9065228267940442,-1.638773393189683,0.005975990460420731,-1.0309902560215063,0.15110725388475563,1I7zHEdDx8Ny5RxzYPqsU2,Reelin' In The Years,Steely Dan
-0.4194282710100249,-1.1998782084141906,-0.8692951689344764,-0.13039237553660837,-0.7213393143590741,0.03853491529389193,4alHo6RGd0D3OUbTPExTHN,Just What I Needed,The Cars
0.8631795865179005,0.025867283546152225,-1.4280322321833097,0.08091393602731235,-1.287186565268684,0.8402190489673214,7kNNylJ1kswWbHeRM6UDuE,Blinded By The Light,Manfred Mann's Earth Band
-1.152047613790928,-2.0316291632336485,-0.8342307742848438,-0.8462050105844799,-0.029042765392574357,0.35818325816727,77oU2rjC5XbjQfNe3bD6so,Beast Of Burden - Remastered 1994,The Rolling Stones
-1.0178653817291847,-1.0920459496741393,-1.2592065893698323,-0.219162311645817,-0.6427415239298918,-0.046209951497645514,3Bh6uInhcVBVvLraGZdkKD,Who'll Stop The Rain,Creedence Clearwater Revival
0.8685073445993491,-3.0241087899796217,-0.20867121500846172,0.13088895543587586,0.5097126505794259,-0.9464774777998919,1JkZg3eMQTmTn93E8Yd3UL,I Want You to Want Me,Cheap Trick
0.7953295090470506,0.5048767847600983,-1.2745086877082774,-0.5606242337989001,-0.8605496698914045,1.6351117222034264,0cJPLFrlV7TTCyPLupHzcH,Won't Get Fooled Again - Original Album Version,The Who
0.30100337491066037,-0.8097470602815531,-1.4483954547175357,-0.12800269166183642,-1.4380403974844844,1.04793163496341,40riOy7x9W7GXjyGp4pjAv,Hotel California - 2013 Remaster,Eagles
0.03195704140266571,1.117656348759883,-2.5329037224835784,0.05763516827529923,-1.258479660697524,-2.2660316083182037,2Q7LpkYrS0PBpoq3iCqypa,Ramblin' Man,Allman Brothers Band
-1.3898644786763414,-0.41262461166551523,1.4767464560703214,2.00599228977965,-1.950518487487174,-0.3222453472938641,3EYOJ48Et32uATr9ZmLnAo,Roxanne,The Police
0.5723015968859407,-0.9976992193484294,-0.809697411801769,0.4270193522782287,-0.43661775139600073,0.07411505868152735,2hdNya0b6Cc2YJ8IyaQIWp,Livin' Thing,Electric Light Orchestra
0.3876048829705332,-0.4890636359219004,-1.488757243337212,0.020621786256491498,-0.062032748652330015,1.0747462993938222,24NwBd5vZ2CK8VOQVnqdxr,Sweet Emotion,Aerosmith
